部長 |ぶちょう |[1] head (chief, director) of a section or department [2] head of a (school) club; head of a (school) team |4738
葡萄 |ぶどう |[1] grape; grapevine [2] Budou |N/A
文化 |ぶんか |[1] culture; civilization; civilisation [2] Bunka era (1804.2.11-1818.4.22) [3] Bunka |929
文学 |ぶんがく |literature |3910
文法 |ぶんぽう |grammar |N/A
|プレゼント |present; gift |2602
変 |へん |[1] strange; odd; peculiar; weird; curious; eccentric; funny; suspicious; fishy [2] unexpected [3] change |849
返事 |へんじ |reply; answer; response |1712
別 |べつ |[1] distinction; difference; discrimination [2] separate; different; another; extra [3] exception; exclusion |333
|ベル |bell |N/A
法律 |ほうりつ |law |788
星 |ほし |[10] (pyrotechnic) star [1] star (usu. excluding the Sun); planet (usu. excluding Earth); heavenly body [2] star (glyph, symbol, shape); asterisk |1508
殆ど |ほとんど |[1] almost; nearly; mostly; practically; virtually; basically; just about; all but [2] hardly; barely; scarcely; little [3] large majority; large proportion; greater part; most (of); almost all (of) |241
褒める |ほめる |to praise; to commend; to compliment; to speak well of; to speak highly of |2281
翻訳 |ほんやく |[1] translation [2] deciphering; decoding [3] translation |3060
貿易 |ぼうえき |(foreign) trade; (international) commerce; importing and exporting |4591
僕 |ぼく |[1] I; me [2] you [3] manservant |156 
